/
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0019.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0019.mp4	45	45
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0020.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0020.mp4	90	90
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0021.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0021.mp4	67	67
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0022.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0022.mp4	41	41
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0023.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0023.mp4	30	30
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0024.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0024.mp4	42	42
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0025.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0025.mp4	30	30
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0026.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0026.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0027.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0027.mp4	67	67
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0028.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0028.mp4	39	39
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0029.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0029.mp4	41	41
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0030.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0030.mp4	29	29
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0031.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0031.mp4	65	65
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0032.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0032.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0033.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0033.mp4	36	36
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0034.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0034.mp4	44	44
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0035.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0035.mp4	58	58
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0036.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0036.mp4	78	78
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0037.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0037.mp4	40	40
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0038.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0038.mp4	57	57
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0039.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0039.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0040.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0040.mp4	45	45
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0041.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0041.mp4	51	51
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0042.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0042.mp4	24	24
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0043.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0043.mp4	30	30
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0044.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0044.mp4	36	36
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0045.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0045.mp4	23	23
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0046.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0046.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0047.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0047.mp4	30	30
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0048.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0048.mp4	48	48
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0049.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0049.mp4	37	37
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0050.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0050.mp4	52	52
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0051.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0051.mp4	59	59
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0052.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0052.mp4	55	55
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0053.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0053.mp4	58	58
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0054.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0054.mp4	45	45
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0055.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0055.mp4	27	27
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0056.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0056.mp4	52	52
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0057.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0057.mp4	49	49
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0058.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0058.mp4	34	34
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0059.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0059.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0060.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0060.mp4	30	30
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0061.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0061.mp4	39	39
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0062.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0062.mp4	56	56
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0063.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0063.mp4	45	45
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0064.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0064.mp4	38	38
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0065.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0065.mp4	31	31
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0066.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0066.mp4	69	69
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0067.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0067.mp4	40	40
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0068.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0068.mp4	24	24
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0069.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0069.mp4	58	58
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0070.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0070.mp4	51	51
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0071.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0071.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0072.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0072.mp4	35	35
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0073.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0073.mp4	148	148
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0074.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0074.mp4	72	72
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0075.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0075.mp4	41	41
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0076.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0076.mp4	51	51
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0077.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0077.mp4	77	77
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0078.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0078.mp4	31	31
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0079.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0079.mp4	40	40
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0080.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0080.mp4	37	37
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0081.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0081.mp4	37	37
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0082.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0082.mp4	65	65
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0083.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0083.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0084.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0084.mp4	43	43
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0085.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0085.mp4	66	66
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0086.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0086.mp4	43	43
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0087.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0087.mp4	55	55
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0088.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0088.mp4	69	69
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0089.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0089.mp4	38	38
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0090.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0090.mp4	33	33
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0091.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0091.mp4	40	40
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0093.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0093.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0094.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0094.mp4	22	22
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0095.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0095.mp4	31	31
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0096.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0096.mp4	47	47
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0097.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0097.mp4	52	52
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0098.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0098.mp4	36	36
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0099.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0099.mp4	46	46
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0100.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0100.mp4	49	49
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0101.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0101.mp4	42	42
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0102.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0102.mp4	25	25
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0103.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0103.mp4	31	31
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0104.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0104.mp4	53	53
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0105.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0105.mp4	54	54
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0106.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0106.mp4	43	43
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0107.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0107.mp4	43	43
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0108.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0108.mp4	42	42
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0109.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0109.mp4	47	47
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0110.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0110.mp4	57	57
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0111.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0111.mp4	46	46
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0113.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0113.mp4	25	25
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0114.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0114.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0115.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0115.mp4	38	38
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0116.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0116.mp4	55	55
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0117.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0117.mp4	33	33
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0118.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0118.mp4	36	36
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0119.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0119.mp4	39	39
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0120.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0120.mp4	37	37
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0121.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0121.mp4	47	47
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0122.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0122.mp4	23	23
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0123.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0123.mp4	18	18
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0124.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0124.mp4	41	41
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0125.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0125.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0126.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0126.mp4	56	56
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0127.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0127.mp4	54	54
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0128.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0128.mp4	33	33
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0129.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0129.mp4	34	34
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0130.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0130.mp4	49	49
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0131.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0131.mp4	50	50
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0132.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0132.mp4	34	34
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0133.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0133.mp4	32	32
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0135.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0135.mp4	75	75
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0136.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0136.mp4	53	53
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0137.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0137.mp4	70	70
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0138.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0138.mp4	72	72
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0139.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0139.mp4	29	29
mTEDx/fr-en	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0140.mp4	/mnt/aix7804/whisper-timestamped/result/REMAKE/sample_vid/sample_0140.mp4	49	49
